"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
0.00074853,0.28869,0.028339,-0.27382,1836.7,0.031442,0,-0.30523,692.18,538.72,0.46837,0.69519,0.013534,1.6,-0.029509
0.00074119,0.31688,0.028188,-0.27954,1823.3,0.032805,0,-0.30371,680.74,535.05,0.50439,0.65104,0.014968,1.6,-0.030788
0.00067772,0.49897,0.024688,-0.24268,1700.5,0.046802,0,-0.2815,589.16,506.46,0.74287,0.29744,0.03581,1.6,-0.043924
0.00067697,0.50019,0.024667,-0.2419,1698.9,0.046968,0,-0.28116,588.19,506.18,0.7449,0.2937,0.03613,1.6,-0.04408
0.00072534,0.37183,0.027188,-0.28236,1793.5,0.035815,0,-0.30004,657.02,527.71,0.57276,0.55947,0.018404,1.6,-0.033613
0.00073459,0.3413,0.027787,-0.28357,1811.2,0.034099,0,-0.30221,670.63,531.86,0.53544,0.61201,0.016367,1.6,-0.032003
0.00066747,0.51213,0.024254,-0.23202,1678.5,0.048763,0,-0.27731,576.52,503.19,0.76673,0.24863,0.039736,1.6,-0.045765
0.00066673,0.51296,0.024225,-0.23122,1676.9,0.048896,0,-0.27702,575.62,502.97,0.76833,0.24518,0.040011,1.6,-0.045889
0.00065641,0.52254,0.023211,-0.21911,1654.1,0.050572,0,-0.27317,563.63,500.24,0.78801,0.19889,0.043628,1.6,-0.047463
0.00065555,0.52333,0.023076,-0.21806,1652.2,0.050708,0,-0.27285,562.63,500.01,0.78963,0.19503,0.043925,1.6,-0.04759
0.00065469,0.52458,0.022952,-0.21688,1650.4,0.050911,0,-0.27235,561.54,499.69,0.79192,0.1908,0.044393,1.6,-0.047781
0.00064878,0.53487,0.02189,-0.20847,1638.3,0.052508,0,-0.2684,553.6,497.11,0.81014,0.16015,0.048101,1.6,-0.04928
0.00064221,0.54387,0.021133,-0.19752,1624.4,0.054188,0,-0.26393,545.35,494.71,0.82693,0.12828,0.052298,1.6,-0.050857
0.00064165,0.54464,0.021067,-0.19657,1623.2,0.054334,0,-0.26354,544.64,494.51,0.82836,0.12557,0.052665,1.6,-0.050994
0.00064094,0.54541,0.021007,-0.19521,1621.7,0.054525,0,-0.26299,543.8,494.29,0.82988,0.12232,0.053184,1.6,-0.051173
0.00063555,0.55278,0.020158,-0.18437,1610.2,0.056175,0,-0.25823,537.08,492.32,0.84345,0.096379,0.057643,1.6,-0.052721
0.00063145,0.55685,0.019655,-0.1756,1601.1,0.057448,0,-0.25427,532.31,491.11,0.85171,0.077949,0.061368,1.6,-0.053916
0.00062967,0.5587,0.019379,-0.17166,1597.1,0.058018,0,-0.25248,530.22,490.57,0.85538,0.069894,0.063045,1.6,-0.054451
0.00062774,0.56126,0.019114,-0.1667,1593,0.058854,0,-0.24965,527.83,489.86,0.86018,0.060656,0.065696,1.6,-0.055235
0.00062526,0.56393,0.018609,-0.16067,1587.5,0.059786,0,-0.2465,524.9,489.08,0.86548,0.049346,0.068653,1.6,-0.05611
0.00062316,0.56659,0.018241,-0.15472,1582.9,0.060816,0,-0.24274,522.33,488.32,0.87055,0.039421,0.072185,1.6,-0.057077
0.00062153,0.56872,0.017867,-0.15002,1579.4,0.061621,0,-0.23981,520.33,487.73,0.87454,0.031694,0.074938,1.6,-0.057832
0.00062109,0.56956,0.017812,-0.14849,1578.5,0.061932,0,-0.23861,519.73,487.51,0.87598,0.029369,0.076061,1.6,-0.058124
0.00061883,0.57456,0.017087,-0.14008,1574.1,0.063832,0,-0.23107,516.49,486.24,0.88447,0.016885,0.08314,1.6,-0.059907
0.00061764,0.57556,0.016861,-0.13716,1571.4,0.064413,0,-0.22868,515.12,485.88,0.88691,0.011572,0.085378,1.6,-0.060452
0.00061529,0.57727,0.016566,-0.1317,1566.3,0.065782,0,-0.2227,512.45,485.21,0.89159,0.0012756,0.090992,1.6,-0.061737
0.00061338,0.57875,0.016233,-0.12716,1562.1,0.066893,0,-0.21788,510.25,484.64,0.89551,-0.0072081,0.095516,1.6,-0.06278
0.00061166,0.57865,0.016046,-0.12418,1558,0.067555,0,-0.21478,508.6,484.42,0.89714,-0.013604,0.09843,1.6,-0.063401
0.00060658,0.57813,0.015624,-0.11568,1546.1,0.06946,0,-0.20566,503.73,483.8,0.90177,-0.032403,0.10698,1.6,-0.065189
0.00060057,0.57611,0.015368,-0.10631,1531.8,0.071739,0,-0.19376,498.33,483.4,0.90539,-0.053257,0.11815,1.6,-0.067328
0.00059928,0.57574,0.015325,-0.10429,1528.7,0.072248,0,-0.19106,497.15,483.31,0.90627,-0.057782,0.12068,1.6,-0.067806
0.00059255,0.57443,0.015205,-0.094053,1513.2,0.075061,0,-0.17476,490.84,482.58,0.91251,-0.082178,0.13599,1.6,-0.070446
0.00059694,0.57531,0.015301,-0.1007,1523.3,0.073214,0,-0.18546,494.96,483.05,0.90847,-0.066252,0.12594,1.6,-0.068712
0.0005909,0.5763,0.015237,-0.091124,1510,0.076152,0,-0.16778,488.7,481.82,0.91801,-0.090433,0.14254,1.6,-0.071469
0.00058814,0.57959,0.015285,-0.086206,1504.8,0.078087,0,-0.15538,485.09,480.51,0.92747,-0.10435,0.15418,1.6,-0.073286
0.00058446,0.58437,0.015375,-0.080359,1497.8,0.08014,0,-0.14088,479.96,478.42,0.94163,-0.12415,0.16779,1.6,-0.075212
0.00058346,0.58588,0.015406,-0.078719,1496,0.080727,0,-0.13672,478.51,477.8,0.94586,-0.12976,0.17169,1.6,-0.075763
0.00058183,0.59068,0.015494,-0.07576,1493.4,0.081824,0,-0.12804,475.35,475.96,0.95751,-0.14195,0.17983,1.6,-0.076793
0.00057931,0.59847,0.015645,-0.071084,1489.7,0.083578,0,-0.11422,470.37,473.03,0.97616,-0.16119,0.1928,1.6,-0.078439
0.00057865,0.60012,0.01568,-0.069984,1488.6,0.083975,0,-0.11106,469.18,472.37,0.98034,-0.1658,0.19577,1.6,-0.078812
0.00057831,0.60525,0.015714,-0.068401,1489.1,0.084716,0,-0.10426,467.21,470.65,0.99081,-0.1734,0.20215,1.6,-0.079507
0.00057698,0.62565,0.015893,-0.062107,1491.2,0.087654,0,-0.077264,459.38,463.84,1.0325,-0.20363,0.22749,1.6,-0.082265
0.00057601,0.63849,0.015943,-0.057421,1492.2,0.089378,0,-0.05816,454.03,459.2,1.06,-0.2243,0.24542,1.6,-0.083882
0.00057524,0.65205,0.016006,-0.05278,1493.8,0.09115,0,-0.038493,448.64,454.37,1.0887,-0.2451,0.26387,1.6,-0.085546
0.00040197,0.060667,-0.0039871,0.01064,1299,0.0042261,0,0.89532,517.71,750.05,0.1144,0.021599,1.1403,1.6,-0.0039663
0.00040857,0.06165,-0.0037104,0.011798,1339.9,0.0063358,0,0.87786,534.01,761.44,0.11377,0.084519,1.1239,1.6,-0.0059462
0.00043155,0.072531,-0.0024721,0.014337,1488.5,0.01612,0,0.81872,592.86,800.35,0.1236,0.31174,1.0684,1.6,-0.015129
0.00043158,0.072553,-0.0024702,0.014341,1488.7,0.016136,0,0.81863,592.93,800.39,0.12363,0.312,1.0683,1.6,-0.015144
0.00041195,0.062853,-0.0035854,0.012145,1360.7,0.0074077,0,0.87079,542.26,766.75,0.11462,0.11639,1.1172,1.6,-0.0069522
0.0004322,0.073241,-0.0024161,0.014488,1491.3,0.016588,0,0.81635,593.94,800.6,0.12457,0.31591,1.0662,1.6,-0.015568
0.00057224,0.71026,0.015887,-0.031668,1502.3,0.097321,0,0.059957,424.15,431.81,1.22,-0.33965,0.35627,1.6,-0.091337
0.00057402,0.68773,0.016093,-0.0407,1500,0.095272,0,0.020709,434.53,441.01,1.1663,-0.29957,0.31944,1.6,-0.089415
0.00056556,0.72945,0.015274,-0.017806,1494.5,0.099277,0,0.11623,409.42,421.74,1.2819,-0.39653,0.40908,1.6,-0.093173
0.00057068,0.71824,0.015705,-0.027354,1501.4,0.09807,0,0.078184,419.39,428.13,1.2421,-0.35803,0.37338,1.6,-0.092041
0.00055165,0.72862,0.014326,-0.0032957,1468,0.10016,0,0.17863,394.63,416.76,1.3201,-0.4536,0.46765,1.6,-0.094005
0.00056218,0.73168,0.015009,-0.013338,1488.7,0.09968,0,0.13474,404.88,419.57,1.2967,-0.41405,0.42645,1.6,-0.093551
0.0005747,0.6752,0.016102,-0.045298,1498.4,0.093887,0,-0.00030662,439.83,445.86,1.1381,-0.2791,0.29971,1.6,-0.088115
0.00052485,0.69487,0.012962,0.010535,1406.2,0.099862,0,0.24074,378.38,420.01,1.3182,-0.51637,0.52594,1.6,-0.093722
0.00054639,0.72362,0.014015,0.0001883,1456.5,0.1002,0,0.19452,390.87,416.78,1.3236,-0.46812,0.48256,1.6,-0.094043
0.00047853,0.61702,0.011025,0.023836,1290.6,0.098344,0,0.29853,356.84,434.51,1.2629,-0.59951,0.58017,1.6,-0.092298
0.00051675,0.68222,0.012587,0.013449,1386.4,0.099646,0,0.25343,374.31,422.04,1.3113,-0.53209,0.53785,1.6,-0.093519
0.00032953,0.14532,0.0019918,0.027258,967.46,0.070658,0,0.55334,373.67,660.57,0.35644,-0.53456,0.81932,1.6,-0.066313
0.00031978,0.18674,0.0029598,0.030622,932,0.077464,0,0.51339,350.3,638.15,0.4782,-0.62479,0.78182,1.6,-0.072701
0.00041749,0.50044,0.0086802,0.033236,1135.8,0.095568,0,0.35242,333.74,465.91,1.1353,-0.6887,0.63075,1.6,-0.089692
0.00046771,0.59732,0.010584,0.026013,1263.2,0.097918,0,0.30906,352.36,439.06,1.2445,-0.61683,0.59006,1.6,-0.091897
0.00031935,0.19806,0.0032001,0.031428,928.33,0.078851,0,0.50456,346.05,631.29,0.51012,-0.64118,0.77354,1.6,-0.074003
0.00032566,0.26029,0.0043832,0.034766,929.19,0.084737,0,0.46337,329.18,588.99,0.67802,-0.70632,0.73488,1.6,-0.079527
0.00036007,0.11819,0.0011213,0.024439,1077.4,0.061804,0,0.59985,422.87,684.11,0.26171,-0.34458,0.86297,1.6,-0.058004
0.00033347,0.13895,0.0018222,0.026684,980.8,0.069157,0,0.5616,380.27,664.28,0.33622,-0.50908,0.82707,1.6,-0.064905
0.00036295,0.37931,0.0064822,0.036603,1003.9,0.091443,0,0.40396,321.45,516.22,0.94257,-0.73616,0.67912,1.6,-0.08582
0.00040667,0.47817,0.0082469,0.034288,1108.9,0.094929,0,0.36183,330.43,473.64,1.1048,-0.7015,0.63958,1.6,-0.089092
0.00032908,0.27598,0.0046738,0.035342,934.39,0.085876,0,0.45449,326.59,578.34,0.7173,-0.71631,0.72654,1.6,-0.080596
0.00035536,0.35966,0.0061259,0.036663,986.95,0.090569,0,0.41292,321.08,526.67,0.9043,-0.73757,0.68753,1.6,-0.085
0.00040546,0.10947,0.00046512,0.022495,1279.8,0.05183,0,0.64815,505.75,726.59,0.20871,-0.024576,0.9083,1.6,-0.048643
0.00036651,0.11602,0.0010168,0.024116,1103.7,0.060383,0,0.60695,433.79,689.35,0.25151,-0.30244,0.86963,1.6,-0.056671
0.00044037,0.10326,-0.00020268,0.02067,1476.4,0.03998,0,0.70313,585.52,774.58,0.1753,0.28339,0.9599,1.6,-0.037522
0.00040993,0.10895,0.00040056,0.022299,1302.4,0.050702,0,0.65346,514.91,731.65,0.2047,0.010766,0.91328,1.6,-0.047584
0.00044629,0.088652,-0.0011995,0.017771,1552.1,0.026737,0,0.76512,617.17,805.67,0.14561,0.40561,1.0181,1.6,-0.025093
0.00044655,0.089264,-0.0011542,0.017894,1552.3,0.027171,0,0.76304,617.22,805.25,0.14657,0.40579,1.0161,1.6,-0.0255
0.00044129,0.10274,-0.00024307,0.020566,1483,0.039355,0,0.70601,588.22,776.54,0.17384,0.2938,0.9626,1.6,-0.036936
0.00057461,0.68151,0.016145,-0.043302,1499.8,0.094622,0,0.0096898,437.49,443.57,1.1514,-0.28812,0.30909,1.6,-0.088804
