"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
0.00074872,0.30504,0.027705,-0.27436,1839.8,-0.017335,0,0.1775,690.57,537.32,0.4838,0.68897,0.014667,1.6,-0.027866
0.00068627,0.4905,0.024253,-0.24452,1719.4,-0.025639,0,0.16462,600.04,509.38,0.72255,0.33946,0.035374,1.6,-0.041215
0.00068553,0.49176,0.024233,-0.24379,1717.9,-0.025738,0,0.16442,599.08,509.11,0.72456,0.33575,0.035693,1.6,-0.041374
0.00073324,0.36041,0.026731,-0.27925,1810.8,-0.019114,0,0.17538,667.34,530.21,0.552,0.59928,0.018074,1.6,-0.030726
0.00074229,0.32959,0.027314,-0.27929,1828,-0.018099,0,0.17664,680.69,534.23,0.51477,0.65082,0.016054,1.6,-0.029095
0.00067617,0.50415,0.023824,-0.23439,1697.8,-0.026809,0,0.16219,587.52,506.2,0.74621,0.29111,0.039281,1.6,-0.043096
0.00067544,0.50502,0.023796,-0.23363,1696.2,-0.026888,0,0.16202,586.64,505.98,0.74779,0.2877,0.039554,1.6,-0.043223
0.00066532,0.51514,0.022803,-0.22198,1673.9,-0.02789,0,0.15978,574.79,503.31,0.76729,0.24198,0.043155,1.6,-0.044834
0.00066448,0.51599,0.022671,-0.22097,1672,-0.027971,0,0.15959,573.81,503.09,0.7689,0.23817,0.043451,1.6,-0.044964
0.00066364,0.51729,0.022548,-0.21984,1670.2,-0.028093,0,0.1593,572.72,502.77,0.77119,0.23399,0.043917,1.6,-0.04516
0.00065786,0.52803,0.021504,-0.21182,1658.6,-0.029049,0,0.15701,564.87,500.24,0.78935,0.20368,0.047609,1.6,-0.046696
0.00065138,0.53758,0.020757,-0.20125,1644.9,-0.030056,0,0.15441,556.66,497.86,0.80621,0.17195,0.05179,1.6,-0.048316
0.00065083,0.53839,0.020693,-0.20033,1643.7,-0.030144,0,0.15418,555.96,497.66,0.80764,0.16925,0.052156,1.6,-0.048457
0.00065013,0.53922,0.020635,-0.19901,1642.2,-0.030259,0,0.15386,555.11,497.44,0.80919,0.16598,0.052672,1.6,-0.048641
0.00064477,0.5471,0.019825,-0.18848,1630.9,-0.03125,0,0.15109,548.35,495.47,0.82296,0.1399,0.057116,1.6,-0.050235
0.00064068,0.55158,0.019347,-0.17994,1621.8,-0.032017,0,0.14878,543.52,494.23,0.83148,0.12124,0.060828,1.6,-0.051468
0.0006389,0.55362,0.019088,-0.17609,1617.9,-0.032361,0,0.14774,541.41,493.68,0.83528,0.11307,0.0625,1.6,-0.05202
0.00063695,0.55642,0.018839,-0.17125,1613.8,-0.032865,0,0.1461,538.95,492.95,0.84029,0.10361,0.065143,1.6,-0.052832
0.00063445,0.55936,0.018375,-0.16536,1608.3,-0.033429,0,0.14427,535.95,492.14,0.84581,0.092019,0.06809,1.6,-0.053737
0.00063229,0.56229,0.018055,-0.15953,1603.6,-0.034052,0,0.14208,533.27,491.35,0.85117,0.081678,0.071612,1.6,-0.054739
0.00063062,0.56463,0.017725,-0.15493,1600,-0.03454,0,0.14037,531.19,490.73,0.85537,0.073622,0.074358,1.6,-0.055523
0.00063016,0.56553,0.017677,-0.15343,1599.1,-0.034729,0,0.13967,530.55,490.5,0.8569,0.071162,0.075477,1.6,-0.055827
0.00062776,0.57092,0.017067,-0.14519,1594.3,-0.035883,0,0.13528,527.08,489.15,0.86592,0.057751,0.082538,1.6,-0.057682
0.00062653,0.57204,0.01687,-0.14232,1591.6,-0.036236,0,0.13389,525.63,488.76,0.86852,0.052153,0.08477,1.6,-0.05825
0.00062412,0.57404,0.016626,-0.13696,1586.3,-0.037071,0,0.13041,522.81,488.01,0.87358,0.041283,0.090371,1.6,-0.059592
0.00062216,0.57576,0.016345,-0.1325,1582,-0.037749,0,0.1276,520.49,487.39,0.8778,0.032322,0.094884,1.6,-0.060682
0.00062043,0.57581,0.0162,-0.12957,1577.9,-0.038154,0,0.12579,518.78,487.13,0.8796,0.025699,0.097791,1.6,-0.061333
0.00061533,0.57574,0.01585,-0.12116,1565.8,-0.039321,0,0.12048,513.74,486.4,0.88473,0.0062404,0.10632,1.6,-0.063208
0.00060933,0.57427,0.015682,-0.1119,1551.5,-0.040722,0,0.11355,508.16,485.85,0.88896,-0.015293,0.11747,1.6,-0.065461
0.00060805,0.57401,0.015651,-0.1099,1548.4,-0.041036,0,0.11198,506.95,485.72,0.88997,-0.019967,0.12,1.6,-0.065965
0.00060129,0.57323,0.015624,-0.099748,1532.7,-0.042775,0,0.10247,500.41,484.84,0.8968,-0.045208,0.13527,1.6,-0.068762
0.0006057,0.57376,0.015654,-0.10633,1543,-0.041633,0,0.10871,504.68,485.41,0.89238,-0.028736,0.12525,1.6,-0.066925
0.00059958,0.57522,0.015674,-0.096861,1529.4,-0.043454,0,0.098403,498.19,484.06,0.90241,-0.05379,0.14182,1.6,-0.069852
0.00059674,0.57869,0.015749,-0.092011,1524,-0.044658,0,0.091177,494.44,482.71,0.91203,-0.068254,0.15343,1.6,-0.071788
0.00059289,0.58359,0.015849,-0.086236,1516.6,-0.045943,0,0.082723,489.15,480.64,0.92621,-0.088691,0.16702,1.6,-0.073854
0.00059184,0.58514,0.015886,-0.084619,1514.6,-0.046311,0,0.080298,487.65,480.02,0.93044,-0.094483,0.17092,1.6,-0.074445
0.00059004,0.58992,0.015972,-0.08171,1511.8,-0.047003,0,0.07524,484.39,478.26,0.94197,-0.10705,0.17905,1.6,-0.075558
0.00058725,0.59767,0.016123,-0.077116,1507.6,-0.04811,0,0.067181,479.25,475.44,0.96044,-0.1269,0.19201,1.6,-0.077337
0.00058654,0.59932,0.016153,-0.076033,1506.4,-0.048361,0,0.065338,478.02,474.8,0.96458,-0.13164,0.19497,1.6,-0.07774
0.00058607,0.60442,0.016176,-0.074504,1506.8,-0.048833,0,0.061372,476,473.17,0.97495,-0.13944,0.20134,1.6,-0.0785
0.00058421,0.62473,0.01632,-0.068422,1508.2,-0.05071,0,0.045631,467.97,466.67,1.0162,-0.17047,0.22665,1.6,-0.081518
0.00058298,0.63767,0.016346,-0.063893,1509.1,-0.051831,0,0.034489,462.55,462.23,1.0436,-0.19138,0.24456,1.6,-0.083318
0.00058194,0.65131,0.01638,-0.059418,1510.5,-0.052983,0,0.023018,457.1,457.61,1.0721,-0.21242,0.263,1.6,-0.085171
0.00052784,0.10544,-0.002144,0.010423,1747.5,-0.0078227,0,-0.52267,694.74,766.82,0.14795,0.70509,1.1402,1.6,-0.012575
0.00052263,0.10511,-0.0017266,0.011642,1735.2,-0.0089499,0,-0.51246,689.78,768.89,0.14889,0.68594,1.1238,1.6,-0.014387
0.00047773,0.10641,2.6591e-05,0.016662,1547.1,-0.014308,0,-0.47787,613.99,748.75,0.16807,0.39331,1.0682,1.6,-0.023001
0.00047765,0.10641,2.8717e-05,0.01667,1546.7,-0.014317,0,-0.47782,613.84,748.69,0.16811,0.39273,1.0681,1.6,-0.023014
0.00051704,0.10514,-0.0015302,0.012335,1712.6,-0.0095333,0,-0.50832,680.68,766.93,0.15089,0.65081,1.1171,1.6,-0.015325
0.00047569,0.10648,8.0287e-05,0.01685,1537.2,-0.014567,0,-0.47649,609.98,746.88,0.1693,0.37784,1.066,1.6,-0.023417
0.00057845,0.71157,0.016175,-0.039109,1520.2,-0.057175,0,-0.034421,432.36,435.45,1.2047,-0.30797,0.35533,1.6,-0.091909
0.00058031,0.6879,0.016412,-0.047823,1517.3,-0.055744,0,-0.01152,442.91,444.64,1.15,-0.2672,0.31852,1.6,-0.089609
0.00057196,0.73298,0.01555,-0.025515,1513,-0.058653,0,-0.067259,417.01,424.76,1.2696,-0.36719,0.40812,1.6,-0.094285
0.00057691,0.72023,0.015986,-0.034909,1519.5,-0.057721,0,-0.045057,427.43,431.63,1.2277,-0.32698,0.37243,1.6,-0.092787
0.00055918,0.73569,0.014645,-0.010981,1488.4,-0.059544,0,-0.10369,401.66,418.46,1.3125,-0.42648,0.46668,1.6,-0.095718
0.00056878,0.73609,0.015292,-0.021074,1507.6,-0.058999,0,-0.078062,412.25,422.25,1.2856,-0.38558,0.42549,1.6,-0.094842
0.00058112,0.67498,0.016441,-0.052248,1515.4,-0.05481,0,0.0007406,448.25,449.38,1.1216,-0.24659,0.29881,1.6,-0.088107
0.0005356,0.70767,0.013414,0.0033136,1433.4,-0.059739,0,-0.13995,386.27,420.17,1.3152,-0.48589,0.52497,1.6,-0.096032
0.00055452,0.73194,0.014361,-0.0074281,1478.2,-0.059663,0,-0.11296,397.95,418.09,1.3172,-0.44082,0.48159,1.6,-0.095908
0.00049449,0.63755,0.011696,0.017711,1329.2,-0.059199,0,-0.17369,367.09,432.53,1.2652,-0.55996,0.57921,1.6,-0.095163
0.00052851,0.69656,0.013082,0.0064017,1415.9,-0.059689,0,-0.14736,382.65,421.85,1.3093,-0.49986,0.53688,1.6,-0.095951
0.00040192,0.19187,0.0040666,0.031252,1163,-0.04456,0,-0.32262,446.33,646.84,0.38857,-0.25402,0.81861,1.6,-0.07163
0.00036396,0.22339,0.0046321,0.033924,1028.1,-0.048294,0,-0.29925,383.04,612.86,0.51277,-0.49837,0.78105,1.6,-0.077634
0.00043443,0.52227,0.0094709,0.028826,1170.2,-0.0579,0,-0.20517,342.06,458.87,1.1465,-0.65659,0.62982,1.6,-0.093076
0.00048443,0.61898,0.011291,0.020175,1303,-0.059013,0,-0.17984,362.77,436.4,1.2484,-0.57664,0.5891,1.6,-0.094864
0.00035713,0.23204,0.0047728,0.034453,1002.1,-0.049051,0,-0.29409,369.91,603.28,0.54649,-0.54907,0.77275,1.6,-0.07885
0.00034227,0.28175,0.0055312,0.035164,936.44,-0.052242,0,-0.27001,327.32,557.1,0.71772,-0.7135,0.73404,1.6,-0.083979
0.000425,0.15989,0.0033681,0.028993,1233.3,-0.039669,0,-0.34982,480.88,659.18,0.30391,-0.12062,0.86235,1.6,-0.063769
0.00040842,0.18613,0.0039533,0.030848,1184.7,-0.043733,0,-0.32745,456.38,650.94,0.36971,-0.21521,0.82637,1.6,-0.070301
0.00037403,0.39391,0.0072931,0.033935,1008.8,-0.055801,0,-0.23528,319.85,498.38,0.96568,-0.74235,0.67822,1.6,-0.0897
0.00042273,0.49875,0.0090378,0.030203,1138.9,-0.057584,0,-0.21067,337.35,465.16,1.1177,-0.67479,0.63865,1.6,-0.092566
0.00034309,0.29522,0.0057443,0.035153,934.98,-0.052853,0,-0.26482,322.35,547.45,0.75575,-0.73267,0.72569,1.6,-0.084962
0.000366,0.37407,0.0069611,0.034335,988.1,-0.055344,0,-0.24052,318,506.39,0.93029,-0.74947,0.68664,1.6,-0.088966
0.00041194,0.12952,0.002592,0.02673,1180.9,-0.034135,0,-0.37808,463.87,656.01,0.25571,-0.18631,0.90777,1.6,-0.054873
0.00042475,0.15496,0.0032491,0.028639,1230.6,-0.038882,0,-0.35398,480.54,659.1,0.29478,-0.12192,0.86902,1.6,-0.062504
0.00040658,0.11374,0.0019859,0.023987,1180.7,-0.027546,0,-0.41025,465.61,667.17,0.22584,-0.17956,0.95948,1.6,-0.044281
0.00041035,0.12717,0.002518,0.026504,1176,-0.033508,0,-0.38119,462.19,656.19,0.25211,-0.19278,0.91276,1.6,-0.053865
0.00043147,0.10816,0.001245,0.020904,1322.1,-0.020186,0,-0.44652,523.2,706.39,0.19602,0.042768,1.0178,1.6,-0.032449
0.00043002,0.10826,0.0012841,0.021034,1314.6,-0.020427,0,-0.4453,520.2,704.73,0.19711,0.031191,1.0158,1.6,-0.032836
0.0004072,0.11334,0.0019546,0.023842,1184.7,-0.027199,0,-0.41194,467.27,668.5,0.22447,-0.17317,0.96219,1.6,-0.043722
0.00058093,0.6814,0.016472,-0.050333,1516.8,-0.055298,0,-0.0050909,445.91,447.17,1.1349,-0.25565,0.30818,1.6,-0.088892
