"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
0.00074605,0.30876,0.027795,-0.27616,1833.8,-0.023437,0,0.23334,687.1,536.53,0.49057,0.67559,0.014745,1.6,-0.028651
0.00068335,0.49308,0.024337,-0.2441,1712.8,-0.03431,0,0.21637,596.34,508.41,0.72915,0.32518,0.035488,1.6,-0.041943
0.00068261,0.49433,0.024317,-0.24335,1711.3,-0.034439,0,0.21611,595.38,508.14,0.73117,0.32147,0.035807,1.6,-0.0421
0.00073045,0.36398,0.026813,-0.28039,1804.5,-0.025768,0,0.23055,663.72,529.35,0.55883,0.58531,0.01816,1.6,-0.031501
0.00073957,0.33326,0.027401,-0.2808,1821.8,-0.024439,0,0.23221,677.15,533.41,0.52157,0.63716,0.016135,1.6,-0.029875
0.00067323,0.50657,0.023908,-0.2338,1691.1,-0.035839,0,0.21317,583.81,505.2,0.75284,0.27678,0.0394,1.6,-0.043812
0.00067249,0.50743,0.023879,-0.23303,1689.5,-0.035943,0,0.21295,582.92,504.99,0.75442,0.27336,0.039674,1.6,-0.043939
0.00066232,0.51737,0.02288,-0.22124,1667,-0.037252,0,0.21,571.04,502.3,0.77395,0.2275,0.043279,1.6,-0.04554
0.00066147,0.51819,0.022747,-0.22021,1665.2,-0.037358,0,0.20976,570.05,502.07,0.77557,0.22368,0.043575,1.6,-0.045669
0.00066062,0.51948,0.022623,-0.21906,1663.4,-0.037517,0,0.20938,568.97,501.75,0.77785,0.21949,0.044042,1.6,-0.045863
0.0006548,0.53006,0.021575,-0.21092,1651.6,-0.038766,0,0.20635,561.09,499.21,0.79601,0.18907,0.047738,1.6,-0.04739
0.0006483,0.53942,0.020825,-0.20022,1637.8,-0.040081,0,0.20293,552.87,496.82,0.81282,0.15731,0.051924,1.6,-0.048998
0.00064774,0.54022,0.02076,-0.19929,1636.7,-0.040196,0,0.20263,552.17,496.62,0.81425,0.15461,0.05229,1.6,-0.049138
0.00064704,0.54103,0.020702,-0.19796,1635.1,-0.040346,0,0.20221,551.32,496.4,0.81579,0.15135,0.052807,1.6,-0.049321
0.00064167,0.54873,0.019878,-0.18734,1623.7,-0.041639,0,0.19857,544.58,494.43,0.82948,0.12532,0.057255,1.6,-0.050903
0.00063758,0.55308,0.019392,-0.17872,1614.7,-0.042639,0,0.19553,539.77,493.21,0.83791,0.10675,0.060971,1.6,-0.052125
0.0006358,0.55506,0.019127,-0.17485,1610.8,-0.043087,0,0.19416,537.67,492.66,0.84166,0.098628,0.062644,1.6,-0.052673
0.00063387,0.55779,0.018872,-0.16998,1606.6,-0.043745,0,0.192,535.24,491.93,0.8466,0.089264,0.065289,1.6,-0.053477
0.00063138,0.56064,0.018394,-0.16404,1601.2,-0.044479,0,0.18958,532.27,491.13,0.85204,0.077805,0.068238,1.6,-0.054374
0.00062924,0.56347,0.018056,-0.15818,1596.5,-0.045291,0,0.1867,529.63,490.35,0.85729,0.0676,0.071763,1.6,-0.055367
0.00062758,0.56574,0.01771,-0.15354,1593,-0.045926,0,0.18445,527.57,489.74,0.86142,0.059657,0.074511,1.6,-0.056143
0.00062712,0.56662,0.017659,-0.15203,1592,-0.046172,0,0.18354,526.94,489.52,0.86291,0.057233,0.075632,1.6,-0.056444
0.00062477,0.57186,0.017007,-0.14374,1587.4,-0.047674,0,0.17776,523.55,488.2,0.87173,0.044125,0.082697,1.6,-0.05828
0.00062356,0.57295,0.016799,-0.14086,1584.7,-0.048134,0,0.17593,522.13,487.82,0.87427,0.038643,0.084931,1.6,-0.058842
0.00062118,0.57484,0.016537,-0.13547,1579.4,-0.049219,0,0.17135,519.36,487.09,0.87919,0.027955,0.090535,1.6,-0.060168
0.00061923,0.57647,0.016238,-0.13098,1575.1,-0.0501,0,0.16765,517.08,486.47,0.88329,0.019143,0.095051,1.6,-0.061246
0.00061752,0.57647,0.016078,-0.12803,1571,-0.050626,0,0.16527,515.38,486.23,0.88503,0.012596,0.097961,1.6,-0.061888
0.00061243,0.57624,0.015703,-0.1196,1559,-0.052141,0,0.15829,510.39,485.52,0.88997,-0.0066644,0.1065,1.6,-0.06374
0.00060647,0.5746,0.015505,-0.11031,1544.6,-0.053959,0,0.14916,504.87,484.99,0.89399,-0.027988,0.11765,1.6,-0.065963
0.00060519,0.57431,0.01547,-0.1083,1541.6,-0.054365,0,0.1471,503.67,484.86,0.89495,-0.032613,0.12018,1.6,-0.06646
0.00059848,0.57339,0.015411,-0.098135,1525.9,-0.056619,0,0.1346,497.2,483.99,0.90161,-0.057623,0.13546,1.6,-0.069215
0.00060286,0.57401,0.015464,-0.10473,1536.1,-0.055139,0,0.1428,501.42,484.56,0.8973,-0.041302,0.12543,1.6,-0.067405
0.00059681,0.57536,0.015456,-0.095243,1522.7,-0.057496,0,0.12924,495,483.2,0.90721,-0.066097,0.14201,1.6,-0.070287
0.00059404,0.57882,0.015523,-0.090387,1517.3,-0.059053,0,0.11973,491.3,481.83,0.91682,-0.080372,0.15363,1.6,-0.072191
0.00059028,0.58376,0.015621,-0.084608,1510.1,-0.060712,0,0.10861,486.07,479.72,0.93106,-0.10058,0.16723,1.6,-0.074219
0.00058926,0.58531,0.015657,-0.082989,1508.2,-0.061187,0,0.10542,484.58,479.09,0.93531,-0.10631,0.17112,1.6,-0.074799
0.00058752,0.59012,0.015742,-0.080073,1505.5,-0.062079,0,0.098767,481.36,477.3,0.94691,-0.11875,0.17926,1.6,-0.07589
0.00058483,0.59793,0.015892,-0.075467,1501.5,-0.063505,0,0.088166,476.27,474.44,0.9655,-0.1384,0.19222,1.6,-0.077633
0.00058414,0.59959,0.015924,-0.074382,1500.3,-0.063829,0,0.085742,475.06,473.79,0.96967,-0.14309,0.19518,1.6,-0.078028
0.00058371,0.60471,0.01595,-0.072841,1500.7,-0.064436,0,0.080525,473.06,472.14,0.98009,-0.15083,0.20156,1.6,-0.078771
0.000582,0.6251,0.016102,-0.066715,1502.5,-0.066847,0,0.05982,465.09,465.55,1.0215,-0.18158,0.22687,1.6,-0.081719
0.00058085,0.63801,0.016132,-0.062149,1503.4,-0.06828,0,0.045164,459.72,461.08,1.049,-0.20233,0.24479,1.6,-0.083471
0.00057987,0.65162,0.016172,-0.057634,1505,-0.069754,0,0.030076,454.31,456.43,1.0775,-0.2232,0.26323,1.6,-0.085272
0.00052509,0.10247,-0.0016062,0.010484,1737.1,-0.0083971,0,-0.68731,690.81,766.47,0.14459,0.68989,1.1402,1.6,-0.010265
0.00052154,0.10228,-0.0011739,0.011639,1731.9,-0.0099162,0,-0.6739,688.68,769.28,0.14518,0.68169,1.1238,1.6,-0.012122
0.00047998,0.10414,0.00055616,0.016436,1560.3,-0.017087,0,-0.62843,619.47,751.9,0.16341,0.41449,1.0682,1.6,-0.020889
0.0004799,0.10415,0.00055825,0.016444,1559.9,-0.017099,0,-0.62837,619.33,751.84,0.16345,0.41393,1.0682,1.6,-0.020903
0.00051637,0.10236,-0.0009762,0.012306,1711.2,-0.010698,0,-0.66846,680.38,767.6,0.14706,0.64964,1.1172,1.6,-0.013078
0.00047792,0.10423,0.00060883,0.016625,1550.3,-0.017433,0,-0.62661,615.46,750.08,0.16463,0.39899,1.066,1.6,-0.021311
0.00057629,0.71065,0.015966,-0.037104,1514.1,-0.075058,0,-0.045469,429.77,434.46,1.2089,-0.31794,0.35558,1.6,-0.091756
0.00057827,0.68768,0.016206,-0.04591,1511.6,-0.07326,0,-0.01535,440.24,443.52,1.1549,-0.27751,0.31876,1.6,-0.089558
0.00056941,0.73046,0.015327,-0.023429,1505.6,-0.076883,0,-0.088656,414.55,424.13,1.2717,-0.37673,0.40838,1.6,-0.093988
0.00057465,0.71884,0.015773,-0.03287,1513,-0.075738,0,-0.059457,424.88,430.74,1.2312,-0.33681,0.37268,1.6,-0.092588
0.000556,0.7309,0.014401,-0.0089201,1479,-0.077924,0,-0.13656,399.32,418.41,1.3114,-0.43551,0.46694,1.6,-0.095259
0.00056606,0.73294,0.015062,-0.018982,1499.6,-0.0773,0,-0.10286,409.83,421.78,1.2869,-0.39495,0.42575,1.6,-0.094497
0.00057909,0.675,0.016235,-0.050381,1509.8,-0.072075,0,0.00077572,445.54,448.23,1.1268,-0.25707,0.29905,1.6,-0.08811
0.00053162,0.7002,0.013151,0.0051708,1421.4,-0.078049,0,-0.18424,384.03,420.86,1.31,-0.49454,0.52523,1.6,-0.095413
0.00055115,0.72651,0.014111,-0.0053993,1468.1,-0.078046,0,-0.14876,395.64,418.21,1.3152,-0.44972,0.48185,1.6,-0.095409
0.00048957,0.62726,0.011426,0.019119,1314.3,-0.077217,0,-0.22861,364.77,434.13,1.2551,-0.56889,0.57947,1.6,-0.094395
0.00052433,0.68851,0.012816,0.0081862,1403.3,-0.077957,0,-0.19398,380.41,422.71,1.3031,-0.50853,0.53714,1.6,-0.0953
0.00040139,0.18676,0.0043511,0.030779,1161.1,-0.057428,0,-0.42439,446.54,648.02,0.37848,-0.25318,0.81881,1.6,-0.070204
0.00036498,0.21814,0.0047929,0.033553,1032.7,-0.062424,0,-0.39368,386.26,616.31,0.49804,-0.48593,0.78126,1.6,-0.076311
0.00042899,0.51004,0.009232,0.029567,1153.9,-0.075395,0,-0.27001,339.8,461.62,1.1306,-0.66533,0.63007,1.6,-0.092168
0.00047934,0.6082,0.011022,0.021472,1287.6,-0.07695,0,-0.2367,360.43,438.19,1.2372,-0.58568,0.58936,1.6,-0.094069
0.00035813,0.22666,0.0049086,0.034125,1006.8,-0.063437,0,-0.3869,373.29,607.09,0.53083,-0.53601,0.77297,1.6,-0.07755
0.00034164,0.27493,0.0055475,0.035074,935.79,-0.06772,0,-0.35524,329.2,561.33,0.69931,-0.70623,0.73427,1.6,-0.082785
0.00042078,0.15435,0.0037444,0.028409,1217.8,-0.050899,0,-0.46015,475.39,658.19,0.2967,-0.14183,0.86252,1.6,-0.062223
0.00040725,0.18093,0.0042546,0.030351,1180.3,-0.056324,0,-0.43074,455.54,651.62,0.36031,-0.21847,0.82657,1.6,-0.068854
0.00037011,0.38335,0.0071534,0.034104,997.47,-0.072525,0,-0.30959,318.85,502.09,0.94649,-0.74622,0.67847,1.6,-0.08866
0.0004174,0.48655,0.008812,0.030824,1123,-0.074959,0,-0.27723,335.21,468.11,1.1009,-0.68305,0.63891,1.6,-0.091635
0.00034197,0.28792,0.0057365,0.035095,932.74,-0.068543,0,-0.34842,323.78,551.66,0.73694,-0.72716,0.72593,1.6,-0.083792
0.00036254,0.36407,0.0068435,0.034444,978.22,-0.071906,0,-0.31647,317.38,510.22,0.91092,-0.75186,0.68688,1.6,-0.087903
0.00040714,0.12501,0.0030219,0.026222,1165.1,-0.04352,0,-0.49728,458.01,655.37,0.25004,-0.2089,0.90791,1.6,-0.053202
0.00042019,0.14946,0.0036333,0.028055,1214,-0.049849,0,-0.46561,474.57,657.97,0.28782,-0.14499,0.86919,1.6,-0.060939
0.00040502,0.11092,0.0024624,0.023688,1179,-0.034739,0,-0.53956,465.26,669.23,0.22088,-0.18092,0.9596,1.6,-0.042467
0.00040583,0.12286,0.0029531,0.026012,1161.5,-0.042684,0,-0.50137,456.82,655.79,0.24656,-0.2135,0.91291,1.6,-0.05218
0.00043324,0.10613,0.0017511,0.020675,1334.8,-0.02493,0,-0.58723,528.5,710.63,0.19106,0.063245,1.0179,1.6,-0.030476
0.00043172,0.10624,0.0017898,0.020808,1327,-0.02525,0,-0.58563,525.39,708.96,0.19215,0.05122,1.0159,1.6,-0.030868
0.00040584,0.11058,0.0024328,0.023551,1183.9,-0.034276,0,-0.54178,467.26,670.71,0.21951,-0.17322,0.96231,1.6,-0.041902
0.00057891,0.68135,0.016267,-0.048445,1511.2,-0.072697,0,-0.0068943,443.21,446.02,1.14,-0.26605,0.30843,1.6,-0.08887
