"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Points:0","Points:1","Points:2"
0.00074556,0.29449,0.028426,-0.27701,1831,0.033657,0,-0.31401,688.34,537.87,0.47816,0.68038,0.013658,1.6,-0.030691
0.00073812,0.32264,0.028271,-0.28227,1817.5,0.035053,0,-0.31243,676.77,534.14,0.51424,0.63572,0.015097,1.6,-0.031965
0.00067409,0.50327,0.024767,-0.2422,1693.2,0.049364,0,-0.28952,584.56,505.21,0.75272,0.27968,0.035994,1.6,-0.045014
0.00067334,0.50447,0.024747,-0.2414,1691.7,0.049533,0,-0.28916,583.58,504.93,0.75475,0.27592,0.036315,1.6,-0.045168
0.00072209,0.37741,0.027267,-0.28415,1787.2,0.038135,0,-0.30865,652.8,526.68,0.5827,0.54316,0.018545,1.6,-0.034775
0.00073145,0.347,0.027868,-0.28589,1805.1,0.036378,0,-0.31089,666.55,530.89,0.54533,0.59624,0.016502,1.6,-0.033173
0.00066376,0.51619,0.024334,-0.23129,1671,0.051364,0,-0.2852,571.83,501.9,0.7767,0.23053,0.039927,1.6,-0.046839
0.00066301,0.51701,0.024305,-0.23048,1669.4,0.0515,0,-0.2849,570.93,501.67,0.7783,0.22706,0.040203,1.6,-0.046962
0.00065259,0.52634,0.023291,-0.21815,1646.3,0.053209,0,-0.28093,558.85,498.9,0.79808,0.18042,0.043826,1.6,-0.048521
0.00065171,0.52711,0.023154,-0.21708,1644.3,0.053347,0,-0.2806,557.84,498.67,0.79971,0.17653,0.044123,1.6,-0.048647
0.00065085,0.52833,0.023031,-0.21588,1642.5,0.053554,0,-0.28009,556.74,498.34,0.80201,0.17227,0.044593,1.6,-0.048836
0.00064487,0.53841,0.021972,-0.20729,1630.3,0.055181,0,-0.27601,548.75,495.75,0.82028,0.14142,0.048306,1.6,-0.050319
0.00063825,0.54718,0.021219,-0.19616,1616.2,0.056891,0,-0.2714,540.47,493.33,0.83704,0.10946,0.05251,1.6,-0.051879
0.00063769,0.54793,0.021152,-0.1952,1615,0.05704,0,-0.271,539.77,493.12,0.83847,0.10674,0.052878,1.6,-0.052014
0.00063698,0.54867,0.021092,-0.19382,1613.5,0.057234,0,-0.27043,538.93,492.9,0.83998,0.1035,0.053397,1.6,-0.052191
0.00063157,0.55582,0.020233,-0.18283,1601.9,0.058912,0,-0.26553,532.22,490.94,0.85346,0.077594,0.057863,1.6,-0.053721
0.00062747,0.55971,0.019724,-0.17396,1592.8,0.060205,0,-0.26144,527.47,489.74,0.8616,0.059257,0.061593,1.6,-0.0549
0.00062568,0.56147,0.019442,-0.16997,1588.8,0.060784,0,-0.2596,525.39,489.2,0.86521,0.051248,0.063272,1.6,-0.055429
0.00062375,0.56392,0.019172,-0.16495,1584.6,0.061632,0,-0.25669,523.03,488.5,0.86992,0.04211,0.065926,1.6,-0.056202
0.00062128,0.56645,0.018652,-0.15886,1579.1,0.062578,0,-0.25344,520.13,487.73,0.87509,0.030912,0.068886,1.6,-0.057065
0.00061921,0.56898,0.018265,-0.15285,1574.6,0.063622,0,-0.24957,517.61,486.99,0.88001,0.021195,0.072422,1.6,-0.058016
0.00061761,0.57102,0.017873,-0.1481,1571.1,0.064438,0,-0.24654,515.65,486.41,0.88388,0.013626,0.075179,1.6,-0.05876
0.00061718,0.57183,0.017816,-0.14656,1570.2,0.064754,0,-0.24531,515.07,486.19,0.88528,0.011374,0.076303,1.6,-0.059048
0.000615,0.57663,0.017042,-0.13806,1565.9,0.066677,0,-0.23754,511.95,484.97,0.89345,-0.00064679,0.08339,1.6,-0.060802
0.00061383,0.57756,0.016803,-0.13511,1563.3,0.067264,0,-0.23508,510.61,484.62,0.8958,-0.0058355,0.085629,1.6,-0.061338
0.00061153,0.5791,0.016487,-0.12961,1558.2,0.068648,0,-0.22892,508.02,483.98,0.90024,-0.015827,0.091249,1.6,-0.062599
0.00060965,0.58046,0.016131,-0.12502,1554.1,0.069771,0,-0.22396,505.89,483.43,0.90397,-0.024059,0.095777,1.6,-0.063624
0.00060794,0.58028,0.015925,-0.12203,1550.1,0.070439,0,-0.22076,504.26,483.23,0.90548,-0.030329,0.098694,1.6,-0.064233
0.0006029,0.57953,0.01547,-0.11347,1538.1,0.072361,0,-0.21137,499.49,482.66,0.90981,-0.048758,0.10725,1.6,-0.065985
0.00059693,0.57727,0.015175,-0.10406,1523.9,0.074656,0,-0.19911,494.2,482.32,0.91306,-0.069201,0.11843,1.6,-0.068078
0.00059565,0.57683,0.015125,-0.10203,1520.9,0.075168,0,-0.19633,493.05,482.23,0.91386,-0.073635,0.12097,1.6,-0.068545
0.00058902,0.57531,0.014962,-0.091759,1505.5,0.077994,0,-0.17954,486.87,481.55,0.91974,-0.097489,0.13628,1.6,-0.071122
0.00059335,0.57633,0.015089,-0.098423,1515.5,0.076138,0,-0.19056,490.9,481.99,0.91593,-0.081913,0.12623,1.6,-0.06943
0.00058742,0.57713,0.014986,-0.088816,1502.4,0.079087,0,-0.17235,484.79,480.79,0.92515,-0.10553,0.14284,1.6,-0.072119
0.00058476,0.58035,0.01502,-0.083875,1497.4,0.081026,0,-0.15958,481.27,479.48,0.93449,-0.1191,0.15448,1.6,-0.073887
0.00058118,0.58508,0.015104,-0.078,1490.6,0.083077,0,-0.14465,476.24,477.39,0.94858,-0.13852,0.1681,1.6,-0.075758
0.00058022,0.58658,0.015132,-0.076352,1488.8,0.083664,0,-0.14036,474.82,476.76,0.95279,-0.14401,0.172,1.6,-0.076292
0.00057866,0.59137,0.015218,-0.073369,1486.4,0.084756,0,-0.13143,471.71,474.9,0.96443,-0.15602,0.18015,1.6,-0.077288
0.00057626,0.59914,0.015365,-0.068657,1482.8,0.086503,0,-0.1172,466.8,471.92,0.98308,-0.17497,0.19313,1.6,-0.078881
0.00057563,0.60079,0.015401,-0.067548,1481.8,0.086898,0,-0.11394,465.63,471.25,0.98726,-0.17951,0.1961,1.6,-0.079242
0.00057535,0.6059,0.015438,-0.065943,1482.4,0.087631,0,-0.10694,463.69,469.52,0.99772,-0.18699,0.20248,1.6,-0.07991
0.00057421,0.62623,0.015624,-0.059558,1484.7,0.090541,0,-0.079147,455.98,462.63,1.0393,-0.21676,0.22783,1.6,-0.082564
0.00057335,0.63898,0.015681,-0.054809,1485.8,0.092233,0,-0.059478,450.69,457.95,1.0668,-0.23716,0.24576,1.6,-0.084107
0.00057268,0.65244,0.015752,-0.050104,1487.5,0.093974,0,-0.039229,445.38,453.08,1.0954,-0.2577,0.26423,1.6,-0.085694
0.0003922,0.054251,-0.0042506,0.01002,1280,0.00054598,0,0.92147,510.45,757.78,0.1046,-0.0064661,1.1403,1.6,-0.00049787
0.00039996,0.055011,-0.0040213,0.011115,1327.6,0.0027914,0,0.90351,529.47,771.19,0.10334,0.066988,1.1239,1.6,-0.0025455
0.00042763,0.065726,-0.0029691,0.01312,1504.4,0.013113,0,0.84268,599.65,816.93,0.11197,0.33793,1.0684,1.6,-0.011957
0.00042766,0.065748,-0.0029675,0.013123,1504.6,0.013129,0,0.84259,599.73,816.98,0.11199,0.33825,1.0684,1.6,-0.011972
0.00040411,0.056188,-0.0039191,0.011385,1352.7,0.0039246,0,0.89623,539.46,777.56,0.10399,0.10554,1.1173,1.6,-0.0035788
0.0004283,0.066432,-0.0029186,0.013269,1507.5,0.013605,0,0.84025,600.85,817.27,0.11293,0.34258,1.0662,1.6,-0.012406
0.0005699,0.70964,0.015655,-0.028707,1495.8,0.099907,0,0.062121,421.19,430.56,1.2255,-0.35109,0.35665,1.6,-0.091104
0.00057164,0.68764,0.015854,-0.037849,1493.7,0.097965,0,0.021718,431.44,439.7,1.1724,-0.3115,0.3198,1.6,-0.089334
0.00056305,0.72768,0.015044,-0.01476,1487.2,0.10168,0,0.12004,406.63,420.74,1.2859,-0.40727,0.40946,1.6,-0.092722
0.00056831,0.71728,0.015474,-0.024355,1494.6,0.1006,0,0.080883,416.49,426.94,1.2472,-0.36924,0.37376,1.6,-0.091737
0.00054857,0.72498,0.014079,-0.00029227,1459.3,0.10233,0,0.18427,392.01,416.31,1.3216,-0.46374,0.46804,1.6,-0.093312
0.00055954,0.72941,0.014775,-0.010289,1481.1,0.10202,0,0.13909,402.15,418.71,1.3,-0.42458,0.42684,1.6,-0.093029
0.00057227,0.67531,0.015858,-0.042508,1492.1,0.096629,0,8.3285e-05,436.68,444.55,1.1445,-0.29128,0.30008,1.6,-0.088115
0.00052065,0.68856,0.012676,0.013278,1395.1,0.10175,0,0.24819,375.78,420.5,1.3161,-0.52639,0.52633,1.6,-0.092788
0.00054309,0.71939,0.01376,0.0031504,1447.3,0.1023,0,0.20063,388.28,416.52,1.3243,-0.47816,0.48295,1.6,-0.093289
0.00047274,0.60739,0.010686,0.025997,1276.5,0.099947,0,0.30766,354.19,436.57,1.2556,-0.60976,0.58055,1.6,-0.09114
0.00051225,0.67525,0.01229,0.016098,1374.7,0.10148,0,0.26125,371.7,422.8,1.3083,-0.54215,0.53823,1.6,-0.092537
0.00032169,0.13723,0.0014899,0.026378,952.24,0.070369,0,0.56979,368.71,667.72,0.34318,-0.55369,0.81959,1.6,-0.064169
0.00031456,0.17863,0.0025069,0.029993,926.24,0.077544,0,0.5287,349.53,647.35,0.46196,-0.62774,0.78212,1.6,-0.070712
0.00041099,0.48917,0.0083114,0.03456,1121.9,0.09686,0,0.36312,331.65,470.32,1.1222,-0.69679,0.63112,1.6,-0.088326
0.00046167,0.58717,0.010236,0.028029,1248.8,0.099463,0,0.31849,349.73,441.51,1.2361,-0.62696,0.59043,1.6,-0.090699
0.00031447,0.18991,0.0027567,0.03087,923.87,0.079009,0,0.51962,345.91,640.83,0.49326,-0.64173,0.77384,1.6,-0.072047
0.00032143,0.25178,0.0039862,0.034647,926.83,0.085242,0,0.47726,330.4,598.94,0.6593,-0.70163,0.73521,1.6,-0.077732
0.00034918,0.11048,0.00057114,0.023471,1053.5,0.06106,0,0.61762,414.07,690.76,0.2513,-0.37855,0.8632,1.6,-0.05568
0.00032498,0.13088,0.0013119,0.025764,963.44,0.06879,0,0.57828,374.38,671.09,0.32356,-0.53179,0.82733,1.6,-0.062729
0.00035743,0.36909,0.0061107,0.03717,995.4,0.092396,0,0.41614,321.06,523.56,0.9252,-0.73766,0.67947,1.6,-0.084255
0.00040024,0.46693,0.0078771,0.035463,1095.6,0.096162,0,0.37279,328.55,478.53,1.0909,-0.70875,0.63995,1.6,-0.087689
0.00032474,0.26728,0.0042827,0.035319,931.5,0.086452,0,0.46812,327.72,588.08,0.69846,-0.71196,0.72687,1.6,-0.078835
0.00035009,0.34975,0.0057541,0.03712,979.59,0.091458,0,0.42535,321.03,534.51,0.88644,-0.73778,0.68787,1.6,-0.0834
0.00039479,0.10214,-0.00014002,0.021537,1263,0.050589,0,0.66729,499.69,737.25,0.19876,-0.047996,0.90849,1.6,-0.046132
0.0003553,0.10834,0.00045991,0.023159,1079.1,0.059567,0,0.62492,424.71,696.22,0.24137,-0.3375,0.86986,1.6,-0.054319
0.00043345,0.096165,-0.00085473,0.019568,1482.4,0.03816,0,0.72382,588.52,790.97,0.16425,0.29496,0.96005,1.6,-0.034798
0.00039951,0.10164,-0.00020972,0.021325,1287.4,0.049406,0,0.67275,509.55,742.91,0.19468,-0.0099106,0.91347,1.6,-0.045053
0.00044285,0.081759,-0.0018193,0.016532,1574.3,0.024267,0,0.78757,626.59,824.3,0.13385,0.44196,1.0182,1.6,-0.022129
0.00044302,0.082359,-0.0017772,0.01666,1574.2,0.024722,0,0.78542,626.49,823.86,0.13483,0.44159,1.0162,1.6,-0.022544
0.00043458,0.095667,-0.00089542,0.019459,1490.1,0.037505,0,0.72679,591.67,793.15,0.16275,0.30714,0.96275,1.6,-0.0342
0.00057221,0.68155,0.015903,-0.040481,1493.5,0.097342,0,0.010375,434.37,442.25,1.1578,-0.30019,0.30946,1.6,-0.088766
