    "Cur_Time"    ,    "Time_Step"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
           0.00105,             1e-05,      0.1212284272,      0.4043500779,    2.65439438e-05,      0.3853475433,     -0.2306707602,    -0.08177082261,     0.08552568507,    2.65439438e-05,      0.4133771574,       3.335439445
           0.00106,             1e-05,      0.1210100168,      0.4052546094,   2.677350986e-05,      0.3860467352,     -0.2310507847,    -0.08146284287,     0.08522927071,   2.677350986e-05,      0.4142592111,        3.34893441
           0.00107,             1e-05,       0.120813074,      0.4062009182,   2.701068083e-05,      0.3867869687,     -0.2314835995,    -0.08117238936,     0.08495060104,   2.701068083e-05,      0.4151847543,       3.362226494
           0.00108,             1e-05,      0.1206410538,      0.4071841169,   2.725351076e-05,      0.3875642106,     -0.2319672329,    -0.08090293114,     0.08469354404,   2.725351076e-05,       0.416149219,       3.375170425
           0.00109,             1e-05,      0.1204965219,      0.4081990615,   2.749960957e-05,      0.3883741325,     -0.2324986984,    -0.08065710618,     0.08446110384,   2.749960957e-05,      0.4171477047,        3.38764186
            0.0011,             1e-05,      0.1203810292,      0.4092402227,   2.774632465e-05,      0.3892119222,     -0.2330738622,    -0.08043663375,     0.08425530751,   2.774632465e-05,      0.4181748381,       3.399540819
           0.00111,             1e-05,      0.1202950222,      0.4103015317,   2.799084897e-05,       0.390072017,     -0.2336873536,    -0.08024227773,     0.08407712856,   2.799084897e-05,      0.4192246125,       3.410793932
           0.00112,             1e-05,      0.1202378341,      0.4113765868,   2.823034949e-05,      0.3909483855,     -0.2343327142,    -0.08007383055,     0.08392646089,   2.823034949e-05,      0.4202905924,       3.421357261
           0.00113,             1e-05,      0.1202076551,      0.4124584742,   2.846228603e-05,      0.3918342763,     -0.2350022958,    -0.07993007399,     0.08380210405,   2.846228603e-05,      0.4213657326,       3.431216371
           0.00114,             1e-05,      0.1202016123,      0.4135397571,    2.86847056e-05,      0.3927222565,     -0.2356873192,    -0.07980885153,     0.08370184418,    2.86847056e-05,      0.4224423743,       3.440384445
           0.00115,             1e-05,      0.1202159002,      0.4146124957,   2.889634649e-05,      0.3936042717,      -0.236377974,    -0.07970719941,     0.08362258234,   2.889634649e-05,       0.423512276,       3.448898982
           0.00116,             1e-05,      0.1202459042,      0.4156681257,   2.909663879e-05,      0.3944715543,      -0.237063425,    -0.07962146835,     0.08356046803,   2.909663879e-05,      0.4245665041,       3.456817331
           0.00117,             1e-05,      0.1202863905,      0.4166975986,   2.928575455e-05,      0.3953148434,     -0.2377320794,    -0.07954748546,     0.08351107578,   2.928575455e-05,      0.4255955881,       3.464212342
           0.00118,             1e-05,      0.1203317546,      0.4176915797,   2.946449996e-05,      0.3961245521,     -0.2383718808,    -0.07948076915,     0.08346963605,   2.946449996e-05,      0.4265897406,       3.471166702
           0.00119,             1e-05,      0.1203762625,      0.4186408787,   2.963432813e-05,      0.3968913577,     -0.2389707952,    -0.07941667247,     0.08343123773,   2.963432813e-05,      0.4275393063,       3.477769371
            0.0012,             1e-05,       0.120414306,      0.4195369837,   2.979720654e-05,       0.397606732,     -0.2395174961,    -0.07935060604,     0.08339103579,   2.979720654e-05,      0.4284353171,       3.484112458
           0.00121,             1e-05,      0.1204406212,      0.4203725685,   2.995557982e-05,      0.3982632913,     -0.2400019792,    -0.07927825457,     0.08334442487,   2.995557982e-05,      0.4292700158,       3.490288942
           0.00122,             1e-05,      0.1204505546,      0.4211422534,   3.011195745e-05,      0.3988557069,     -0.2404163496,    -0.07919571454,     0.08328723793,   3.011195745e-05,      0.4300376375,       3.496391154
           0.00123,             1e-05,      0.1204402954,      0.4218431066,    3.02689649e-05,      0.3993807699,     -0.2407554772,    -0.07909977152,     0.08321593446,    3.02689649e-05,      0.4307349296,       3.502508069
           0.00124,             1e-05,       0.120407107,      0.4224746144,   3.042898541e-05,      0.3998377701,     -0.2410172284,    -0.07898801497,     0.08312783277,   3.042898541e-05,      0.4313611418,       3.508718256
           0.00125,             1e-05,      0.1203494316,      0.4230386542,   3.059403296e-05,      0.4002287475,     -0.2412023848,    -0.07885887134,     0.08302121758,   3.059403296e-05,      0.4319180085,       3.515086432
           0.00126,             1e-05,      0.1202667999,      0.4235401573,   3.076540312e-05,      0.4005587292,     -0.2413149808,    -0.07871153484,     0.08289519144,   3.076540312e-05,      0.4324104014,       3.521671464
           0.00127,             1e-05,      0.1201599764,      0.4239871965,   3.094452781e-05,       0.400836159,     -0.2413628431,    -0.07854611044,     0.08274981235,   3.094452781e-05,      0.4328464292,       3.528522635
           0.00128,             1e-05,       0.120030899,      0.4243894624,   3.113285019e-05,      0.4010707705,     -0.2413560492,    -0.07836379054,     0.08258616641,   3.113285019e-05,      0.4332359145,       3.535668447
           0.00129,             1e-05,      0.1198823696,      0.4247592921,   3.133129244e-05,      0.4012745786,     -0.2413074157,    -0.07816637977,     0.08240596941,   3.133129244e-05,      0.4335913917,       3.543133936
            0.0013,             1e-05,      0.1197180722,      0.4251100863,   3.154051005e-05,      0.4014609237,     -0.2412313413,    -0.07795635267,     0.08221172351,   3.154051005e-05,      0.4339265316,       3.550926593
           0.00131,             1e-05,      0.1195423142,      0.4254559832,   3.176073568e-05,      0.4016437812,     -0.2411432036,    -0.07773670686,     0.08200648734,   3.176073568e-05,      0.4342557939,       3.559040882
           0.00132,             1e-05,      0.1193597925,      0.4258113654,   3.199174405e-05,      0.4018372127,     -0.2410587557,    -0.07751076515,     0.08179368662,   3.199174405e-05,       0.434593916,       3.567460671
           0.00133,             1e-05,      0.1191753817,       0.426190184,   3.223297682e-05,      0.4020547522,     -0.2409934004,    -0.07728201881,     0.08157696132,   3.223297682e-05,      0.4349552206,        3.57615959
           0.00134,             1e-05,       0.118993912,      0.4266054539,   3.248351031e-05,      0.4023088914,     -0.2409616305,    -0.07705396524,     0.08135998906,   3.248351031e-05,      0.4353530941,       3.585103193
